"Kategori","Sub Kategori","Nama_Barang","NIBAR"," Nomor Register","Spesifikasi Nama Barang","Spesifikasi Lainnya","","Merek/tipe","Lokasi","Nomor Polisi","Nomor Rangka","Nomor Mesin","Nomor BPKB","Jumlah","Satuan","","Harga Satuan Perolehan Rp.","Nilai Perolehan Rp.","Cara Perolehan","Tanggal Perolehan","Status Penggunaan","","Keterangan","","No. BAST","Pengguna","Bidang","Link","Masa berlaku Pajak","Masa berlaku STNK","Ket"
"Alat Kantor","Alat Kantor Lainnya","Mesin Absensi","1101001135000000000000020131320501050120000001","1101001135000000000000020131320501050120000001","Mesin Absensi","    ","","Merk: Sollution / X100-C + Instalasi ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,750,000.00","4,750,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","Mesin Absensi","1101001135000000000000020131320501050120000002","1101001135000000000000020131320501050120000002","Mesin Absensi","    ","","Merk: Sollution / X100-C + Instalasi ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,750,000.00","4,750,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","Mesin Absensi","1101001135000000000000020191320501050120000001","1101001135000000000000020191320501050120000001","Mesin Absensi","    ","","Merk: Solution X606S ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,327,500.00","3,327,500.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Absensi Listrik","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","Mesin Absensi","1101001135000000000000020191320501050120000002","1101001135000000000000020191320501050120000002","Mesin Absensi","    ","","Merk: Solution X606S ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,327,500.00","3,327,500.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Absensi Listrik","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","Mesin Absensi","1101001135000000000000020191320501050120000003","1101001135000000000000020191320501050120000003","Mesin Absensi","    ","","Merk: Solution X606S ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,327,500.00","3,327,500.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Absensi Listrik","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","Mesin Absensi","1101001135000000000000020191320501050120000004","1101001135000000000000020191320501050120000004","Mesin Absensi","    ","","Merk: Solution X606S ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,327,500.00","3,327,500.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Absensi Listrik","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","Overhead Projector","1101001135000000000000020071320501050230000001","1101001135000000000000020071320501050230000001","Overhead Projector","    ","","Merk: TOSHIBA TDP-TW355 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","29,185,000.00","29,185,000.00","Hibah","12/31/2007","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Hibah BRR sesuai dengan LHI. Thn 2012 No. LHI.001/BAPPEDAPROV.ACEH/TLBRR/V/2012. (Pengadaan Komputer pada Badan Pendidikan dan Pelatihan Provinsi NAD dan Pusat Pembelajaran Berbasis masyarak kabupaten","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","Laser Pointer","1101001135000000000000020131320501050330000001","1101001135000000000000020131320501050330000001","Laser Pointer","    ","","Merk: Logitec / R800 Pro ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,077,000.00","1,077,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020101320501050430000001","1101001135000000000000020101320501050430000001","LCD Projector/Infocus","    ","","Merk: NEC NP2250 / Projector LCD (Infocus) + Braket Projector + Proje ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","44,500,000.00","44,500,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","PADA P2K","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020121320501050430000001","1101001135000000000000020121320501050430000001","LCD Projector/Infocus","    ","","Merk: Epson / EB-925 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,000,000.00","15,000,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020121320501050430000002","1101001135000000000000020121320501050430000002","LCD Projector/Infocus","    ","","Merk: Epson / EB-925 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,000,000.00","15,000,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020121320501050430000003","1101001135000000000000020121320501050430000003","LCD Projector/Infocus","    ","","Merk: Epson / Projector LCD (Infocus) + Braket Projector + Proje ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","118,200,000.00","118,200,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000001","1101001135000000000000020131320501050430000001","LCD Projector/Infocus","    ","","Merk: Panasonic / PT-FX400 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","13,947,000.00","13,947,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","PADA P2K","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000002","1101001135000000000000020131320501050430000002","LCD Projector/Infocus","    ","","Merk: NEC / Display Sollution ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","19,920,000.00","19,920,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000003","1101001135000000000000020131320501050430000003","LCD Projector/Infocus","    ","","Merk: Panasonic / FX 400 EA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","22,480,000.00","22,480,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","PADA P2K","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000004","1101001135000000000000020131320501050430000004","LCD Projector/Infocus","    ","","Merk: Panasonic / FX 400 EA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","22,480,000.00","22,480,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","PADA P2K","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000005","1101001135000000000000020131320501050430000005","LCD Projector/Infocus","    ","","Merk: Panasonic / FX 400 EA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","22,480,000.00","22,480,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","PADA P2K","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000006","1101001135000000000000020131320501050430000006","LCD Projector/Infocus","    ","","Merk: Panasonic / PT-FX400EA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","22,800,000.00","22,800,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","PADA P2K","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000007","1101001135000000000000020131320501050430000007","LCD Projector/Infocus","    ","","Merk: Epson / EB-1955 3LCD ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","27,618,000.00","27,618,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000008","1101001135000000000000020131320501050430000008","LCD Projector/Infocus","    ","","Merk: Epson / EB-1955 3LCD ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","27,618,000.00","27,618,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000009","1101001135000000000000020131320501050430000009","LCD Projector/Infocus","    ","","Merk: Epson / EB-1955 3LCD ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","27,618,000.00","27,618,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000010","1101001135000000000000020131320501050430000010","LCD Projector/Infocus","    ","","Merk: Epson / EB-1960 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","29,880,000.00","29,880,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000011","1101001135000000000000020131320501050430000011","LCD Projector/Infocus","    ","","Merk: Epson / EB-1960 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","29,880,000.00","29,880,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020131320501050430000012","1101001135000000000000020131320501050430000012","LCD Projector/Infocus","    ","","Merk: Epson / EB-1960 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","29,880,000.00","29,880,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020141320501050430000001","1101001135000000000000020141320501050430000001","LCD Projector/Infocus","    ","","Merk: Epson / EB-945 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","9,995,000.00","9,995,000.00","Pengadaan APBD","12/31/2014","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Proyektor/ Pada P2K","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020141320501050430000002","1101001135000000000000020141320501050430000002","LCD Projector/Infocus","    ","","Merk: Epson / EB-1776w ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,000,000.00","17,000,000.00","Pengadaan APBD","12/31/2014","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Proyektor","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020151320501050430000001","1101001135000000000000020151320501050430000001","LCD Projector/Infocus","    ","","Merk: Epson (EB-X24) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","9,900,000.00","9,900,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020171320501050430000001","1101001135000000000000020171320501050430000001","LCD Projector/Infocus","    ","","Merk: Panasonic / PT-LB332 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","9,866,000.00","9,866,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020171320501050430000002","1101001135000000000000020171320501050430000002","LCD Projector/Infocus","    ","","Merk: NEC / M363XG ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","13,323,000.00","13,323,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020171320501050430000003","1101001135000000000000020171320501050430000003","LCD Projector/Infocus","    ","","Merk: Epson / EB 2065 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","26,950,000.00","26,950,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020171320501050430000004","1101001135000000000000020171320501050430000004","LCD Projector/Infocus","    ","","Merk: Epson / EB 2065 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","26,950,000.00","26,950,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020181320501050430000001","1101001135000000000000020181320501050430000001","LCD Projector/Infocus","    ","","Merk: EPSON (EB-2155W) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","31,020,000.00","31,020,000.00","Pengadaan APBD","12/31/2018","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000001","1101001135000000000000020191320501050430000001","LCD Projector/Infocus","    ","","Merk: EPSON EB-535w ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,835,000.00","15,835,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","LCD Projector/Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000002","1101001135000000000000020191320501050430000002","LCD Projector/Infocus","    ","","Merk: Projector Epson EB-2055 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","19,910,000.00","19,910,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","LCD Projector/Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000003","1101001135000000000000020191320501050430000003","LCD Projector/Infocus","    ","","Merk: Projector Epson EB-2055 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","19,910,000.00","19,910,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","LCD Projector/Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000004","1101001135000000000000020191320501050430000004","LCD Projector/Infocus","    ","","Merk: Projector Epson EB-2055 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","19,910,000.00","19,910,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","LCD Projector/Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000005","1101001135000000000000020191320501050430000005","LCD Projector/Infocus","    ","","Merk: Projector Epson EB-2055 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","19,910,000.00","19,910,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","LCD Projector/Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000006","1101001135000000000000020191320501050430000006","LCD Projector/Infocus","    ","","Merk: Pojector Epson eb-2155W 5000 ansi WXGA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","28,050,000.00","28,050,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","LCD Projector/Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000007","1101001135000000000000020191320501050430000007","LCD Projector/Infocus","    ","","Merk: Pojector Epson eb-2155W 5000 ansi WXGA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","28,050,000.00","28,050,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","LCD Projector/Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000008","1101001135000000000000020191320501050430000008","LCD Projector/Infocus","    ","","Merk: Pojector Epson eb-2155W 5000 ansi WXGA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","28,050,000.00","28,050,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","LCD Projector/Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000009","1101001135000000000000020191320501050430000009","LCD Projector/Infocus","    ","","Merk: EPSON (EB-2155W 5000 ansi WXGA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","29,700,000.00","29,700,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020191320501050430000010","1101001135000000000000020191320501050430000010","LCD Projector/Infocus","    ","","Merk: EPSON (EB-2155W 5000 ansi WXGA ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","29,700,000.00","29,700,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Infocus","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020201320501050430000001","1101001135000000000000020201320501050430000001","LCD Projector/Infocus","    ","","Merk: EPSON Projector EB-2155W ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","31,680,000.00","31,680,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Kantor","Alat Kantor Lainnya","LCD Projector/Infocus","1101001135000000000000020201320501050430000002","1101001135000000000000020201320501050430000002","LCD Projector/Infocus","    ","","Merk: EPSON Projector EB-2155W ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","31,680,000.00","31,680,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
